2.435296502380691896e-02 3.744375319776037658e-01 4.142757592811910916e-01 1.869337437173982652e-01
4.549987762069337277e-02 4.383591527493006512e-01 3.545825816819774823e-01 1.615583879480286256e-01
4.331149088880163756e-02 3.895552553424350695e-01 4.099254001222276678e-01 1.572078536465356668e-01
3.138517458384667419e-02 3.928529784335356156e-01 4.051480966949362883e-01 1.706137502876814427e-01
5.886246175788927004e-02 3.656911605772749096e-01 4.078130187702724285e-01 1.676333588945633501e-01
1.213408616337065433e-02 4.073258459386157049e-01 4.108601620920613318e-01 1.696799058059522414e-01
4.104472958642026159e-02 4.336670766864546001e-01 3.743920845546609422e-01 1.508961091724641823e-01
1.358868827388656948e-02 3.760867432721402559e-01 3.732805757251626555e-01 2.370439927288105486e-01
2.235935797727724855e-02 4.096167234625614495e-01 3.838726941970259099e-01 1.841512243631355517e-01
1.734132155342792483e-02 4.483363897956507138e-01 3.188163298738491691e-01 2.155059587770721818e-01
1.765025757996492237e-02 4.096548952216618189e-01 4.513079303590606939e-01 1.213869168393125891e-01
3.979590322199687280e-02 4.340689170650813278e-01 3.642579770612690560e-01 1.618772026516528684e-01
4.932623486379908440e-02 4.160556818669152723e-01 3.952944294648086387e-01 1.393236538044771433e-01
3.092200239891074176e-02 3.981644281125681362e-01 4.070139232756139203e-01 1.638996462129072296e-01
3.004516640320099852e-02 4.123934396521907186e-01 3.591444854172106127e-01 1.984169085273978228e-01
1.339232078205880409e-02 4.204761287557369220e-01 4.183624408694632812e-01 1.477691095927410603e-01
1.626577314125525128e-02 4.325800966401774361e-01 3.741488094909001805e-01 1.770053207276669760e-01
2.988035502496637699e-02 3.966276608978008267e-01 3.955987803955743343e-01 1.778932036816585627e-01
3.047391763060049857e-02 3.939425140790899227e-01 4.122581583650218318e-01 1.633254099252878233e-01
2.458636265754443953e-02 3.957063190668325126e-01 4.107200905670655433e-01 1.689872277085575358e-01
2.667302993942489639e-02 3.638955837987246644e-01 3.949329139136412703e-01 2.144984723482092071e-01
4.265329995718142309e-02 3.570420211090769569e-01 3.763469332494980835e-01 2.239577456842435366e-01
3.793122646617786559e-02 3.486074776795490826e-01 4.350908947698537421e-01 1.783704010844193166e-01
5.058937609278722075e-02 3.794218649830103374e-01 3.723036017203417147e-01 1.976851572038606508e-01
2.038617402572699341e-02 4.216218043062062715e-01 3.530115692857562770e-01 2.049804523823104130e-01
3.420396855933454522e-02 3.533074584862287426e-01 4.073877966970894660e-01 2.051007762573472670e-01
3.726074389027536626e-02 4.519752895777764401e-01 3.595529399781979829e-01 1.512110265537502940e-01
4.107597931283969023e-02 4.679585575967743494e-01 3.293549085775513419e-01 1.616105545128346255e-01
3.205902706258954848e-02 4.267620351527039446e-01 3.871819710052010199e-01 1.539969667795055563e-01
2.794539755364269795e-02 3.973866780429564649e-01 3.828280707580783981e-01 1.918398536453223557e-01
2.437071418275237392e-02 3.996265381567167818e-01 3.491036407459574553e-01 2.268991069145733230e-01
3.074837873113472203e-02 4.332090821908256006e-01 3.672813633053026994e-01 1.687611757727371098e-01
3.084536649145484116e-02 3.467060607998704302e-01 4.524731254067591024e-01 1.699754473019157441e-01
4.294305275866532740e-02 4.722671841661503223e-01 3.251514805498712524e-01 1.596382825253130633e-01
4.525553833574195300e-02 5.187362609554309056e-01 2.860332013367536952e-01 1.499749993720734809e-01
2.509201099184411518e-02 4.206693610659628102e-01 3.829314351767535984e-01 1.713071927654395699e-01
3.291646944701796806e-02 3.986348119656557554e-01 3.666302559462867316e-01 2.018184626410394755e-01
2.732185499167495007e-02 4.282522758883046121e-01 3.582858223759960992e-01 1.861400467440243733e-01
4.681600235136207377e-02 3.751479132199766475e-01 4.319093327140277605e-01 1.461267517146335460e-01
2.811880104737166444e-02 4.282845546073348886e-01 3.541729460230370052e-01 1.894236983222563342e-01
2.677971120241135969e-02 3.750907280586411874e-01 4.073923413300288288e-01 1.907372194089186346e-01
3.192920922140433243e-02 3.535487012756913794e-01 4.283937128881165068e-01 1.861283766147877883e-01
2.117461031803024793e-02 4.319437836959204580e-01 3.667315584757360192e-01 1.801500475103133825e-01
6.557815858827834021e-02 4.120362377135622922e-01 3.618509623719156076e-01 1.605346413262436212e-01
4.349280019853996038e-02 3.528546472167394810e-01 3.961031720440190140e-01 2.075493805407014891e-01
1.096652681038604894e-02 5.054319374996922853e-01 3.361579637228356288e-01 1.474435719670861289e-01
2.126474855959881172e-02 3.477565009261125439e-01 4.174130744103392021e-01 2.135656761039493312e-01
4.772033898461060936e-02 4.234130851056416289e-01 4.031825858309301402e-01 1.256839900788176423e-01
2.488822647390685067e-02 4.234935303106223681e-01 4.089981861483059089e-01 1.426200570671649348e-01
4.186331622936391439e-02 3.894854306113487707e-01 4.146234595502203968e-01 1.540277936090670707e-01
1.808269144453171842e-02 4.321393207842613160e-01 3.941032512265927878e-01 1.556747365446141673e-01
3.161624382340789963e-02 3.764267117713428479e-01 3.691728344134664885e-01 2.227842099917827223e-01
1.137909292637843961e-02 4.649873586206031972e-01 3.217460037665340056e-01 2.018875446864844825e-01
2.873788535746150605e-02 3.818212367436957244e-01 3.540601213667340375e-01 2.353807565321086315e-01
3.478615108882356782e-02 3.909152488999749209e-01 4.003101231935647930e-01 1.739884768176369056e-01
3.352303502356001469e-02 4.183472093440932515e-01 3.239899128194741462e-01 2.241398428128725528e-01
3.037693349610431567e-02 3.730557624091122570e-01 3.993153287816060271e-01 1.972519753131774523e-01
2.499147984675639117e-02 4.200190997440068630e-01 3.752811813517406003e-01 1.797082390574961663e-01
4.917331388865749109e-02 4.608935214354138998e-01 3.395564088834185368e-01 1.503767557925101972e-01
4.254986878281344365e-02 4.458436733241313843e-01 3.315692297712548586e-01 1.800372281218004245e-01
2.474143963613723365e-02 4.251214980684895339e-01 3.935441209821500808e-01 1.565929413132232106e-01
4.662662596463915815e-02 3.973714373355557994e-01 3.687170095367564016e-01 1.872849271630486756e-01
2.768569872178597638e-02 3.761907242393323081e-01 4.048554666756877807e-01 1.912681103631940771e-01
1.994789194103239321e-02 4.348781134906023471e-01 3.598012149417244565e-01 1.853727796266406436e-01
3.745951751509669220e-02 4.334440652655289217e-01 3.406956415882047007e-01 1.884007756311696369e-01
2.086913298341298850e-02 4.156685106495559001e-01 3.830443603184085499e-01 1.804179960486224088e-01
3.879815742890158070e-02 4.032910388667536039e-01 4.015638685676453656e-01 1.563469351366994775e-01
3.125756579261096402e-02 4.287447344484501266e-01 3.457443528305537694e-01 1.942533469283850289e-01
1.708985591522874797e-02 4.209495882017031954e-01 3.528096066447110046e-01 2.091509492383569757e-01
2.826575270325381098e-02 3.878737860081283850e-01 3.863735637483614593e-01 1.974868975402565008e-01
3.103611264699052130e-02 3.999600640256710804e-01 3.762151493764044341e-01 1.927886739509339087e-01
3.548333775702847137e-02 4.316171450956171052e-01 3.830942995486211200e-01 1.498052175987333312e-01
2.739804303875114852e-02 3.850578412611238011e-01 4.047187930672896394e-01 1.828253226328355463e-01
1.148124224048017311e-02 4.519626572057111602e-01 3.847443002219092523e-01 1.518118003318992271e-01
5.636419910014723450e-02 3.859956420675845767e-01 3.436717643008752043e-01 2.139683945313929914e-01
2.340019281686439231e-02 4.454253646009199152e-01 3.754086402982559356e-01 1.557658022839597811e-01
1.649219891059777038e-02 4.315508199858062999e-01 3.808417949084526577e-01 1.711151861951431263e-01
2.768564910104980709e-02 3.743902958157548366e-01 4.116002373597124619e-01 1.863238177234827764e-01
3.067075502577744361e-02 3.679619233352023344e-01 3.974164478695672020e-01 2.039508737694530616e-01
3.283304866412790207e-02 3.900338696527113624e-01 3.725331417915881405e-01 2.045999398915724077e-01
3.063027408554891765e-02 3.943450036771134481e-01 4.265876494370027805e-01 1.484370728003349682e-01
4.653892151572054658e-02 4.233742918963816493e-01 4.084232712688895539e-01 1.216635153190082502e-01
3.724186049476367610e-02 4.811776970677710819e-01 3.178626930397686623e-01 1.637177493976965381e-01
2.232076381269989043e-02 4.093021112722797228e-01 4.055362423014285400e-01 1.628408826135918086e-01
2.813987055788092287e-02 4.105476358351920485e-01 3.915781755029796307e-01 1.697343181039474569e-01
1.298691709959134966e-02 3.925655662336042240e-01 4.095138206945207471e-01 1.849336959722836238e-01
2.283366590170735760e-02 3.950802088563403203e-01 4.167899962022791893e-01 1.652961290396730565e-01
2.927500064450299505e-02 4.376504270823342035e-01 3.730037945276614697e-01 1.600707777455013248e-01
3.526559730419589339e-02 4.088344576388491802e-01 3.635289538106041829e-01 1.923709912463506810e-01
4.619737545821329255e-02 4.109237267513198288e-01 3.540427684725270252e-01 1.888361293179398881e-01
2.998075690501896678e-02 3.739108017408612761e-01 4.400830426596746281e-01 1.560253986944450388e-01
2.009169222826630297e-02 3.211041139252878707e-01 4.165610814616390600e-01 2.422431123848066692e-01
3.349527168933429805e-02 4.214599702689720839e-01 3.707562937582873919e-01 1.742884642834061915e-01
2.490742394683070557e-02 4.484405109790564059e-01 3.395429325325841075e-01 1.871091325415288609e-01
3.911706862098367904e-02 4.181989118903950975e-01 3.690134391966944372e-01 1.736705802919266406e-01
1.999366942547241288e-02 3.404677361550917936e-01 4.683783905356355137e-01 1.711602038838002937e-01
2.798670638183583387e-02 3.979198767624872457e-01 4.223655852067648708e-01 1.517278316489120427e-01
1.895443381804363947e-02 4.470010493773265980e-01 3.406072672962257020e-01 1.934372495084040466e-01
2.683429584646675886e-02 4.609575760095678265e-01 3.537557913676128152e-01 1.584523367763525092e-01
3.176158806989060751e-02 3.826438083291396897e-01 3.759942261717275636e-01 2.096003774292420907e-01
3.022949117429657093e-02 4.491958073279319064e-01 3.499524788279507748e-01 1.706222226698207167e-01
2.641620801510790456e-02 3.620477290564225181e-01 4.035576473461217062e-01 2.079784155823477254e-01
2.891240688182877133e-02 4.046248098301772900e-01 4.074771230998159854e-01 1.589856601881778908e-01
2.723166372171463567e-02 3.985381251464679697e-01 4.338589567050459839e-01 1.403712544267713691e-01
4.863137006412412283e-02 3.924857230036950528e-01 3.514418840542978262e-01 2.074410228778829357e-01
3.804703106006564195e-02 4.435737530065354539e-01 3.785967025802517982e-01 1.397825133531470920e-01
3.923105162810023444e-02 4.600642604937654756e-01 3.566136324915402112e-01 1.440910553865940025e-01
4.042886185346392797e-02 4.367753991815876424e-01 3.468653698177559530e-01 1.759303691471925113e-01
3.839810020111446287e-02 4.209574660102479160e-01 3.932582274311258175e-01 1.473862063575117620e-01
2.328117869954265950e-02 3.999637551747538544e-01 3.850543251361026598e-01 1.917007409896005765e-01
3.266494525954279776e-02 3.618285397953259763e-01 3.909941305852218107e-01 2.145123843599093805e-01
3.235656838200556135e-02 3.881864282074626860e-01 3.994873382898985192e-01 1.799696651206331988e-01
4.617695534550026598e-02 4.258931647721106994e-01 3.993564297138001429e-01 1.285734501685888431e-01
4.039723132832553215e-02 3.978452716204426420e-01 3.510645649213063324e-01 2.106929321299255142e-01
1.604408613299407663e-02 4.763808714278156553e-01 3.477146155020406915e-01 1.598604269371495523e-01
2.770080270930430980e-02 4.473916765877624657e-01 3.484947428399760017e-01 1.764127778629570875e-01
5.143007854852495869e-02 4.487027680007710795e-01 3.455789947781259808e-01 1.542881586725780019e-01
3.410680344978430506e-02 4.302361002405057366e-01 3.872314049044193185e-01 1.484256914052905219e-01
2.674621983915458773e-02 4.270844344627572897e-01 3.867311984850955731e-01 1.594381472129926258e-01
3.828893167272009318e-02 4.477682018888382021e-01 3.656045813497067476e-01 1.483382850887350890e-01
3.510313371090191537e-02 4.145877331632928930e-01 4.187977889949112686e-01 1.315113441308938536e-01
2.349691488119298038e-02 4.254998842376234158e-01 3.922895187483537716e-01 1.587136821328298808e-01
2.597411751100230440e-02 3.444057606974251784e-01 4.488609152474001274e-01 1.807592065441725737e-01
4.704495299045476087e-02 4.221120819341122599e-01 3.760813056171694035e-01 1.547616594582637006e-01
2.277381633442995476e-02 4.331204715297156671e-01 3.461997695260752295e-01 1.979059426097790342e-01
3.758586198542802903e-02 4.213007447561442076e-01 3.798306463136756350e-01 1.612827469447521145e-01
4.040510125154015558e-02 3.865440300033239907e-01 4.270057487360574000e-01 1.460451200090783219e-01
2.192782253958380431e-02 4.634693753884600032e-01 3.492879242763515246e-01 1.653148777956045257e-01
3.519472888710110936e-02 4.507836199463029492e-01 3.780462935444730554e-01 1.359753576221228444e-01
4.927129410113372660e-02 3.173177341250971173e-01 4.777051627507399867e-01 1.557058090230290237e-01
1.197378957279038141e-02 4.048246590302286840e-01 4.278289559678560283e-01 1.553725954291247380e-01
2.426511156372576986e-02 4.057315848248095880e-01 3.927331211766603158e-01 1.772701824348043298e-01
2.114713318414665824e-02 4.029054531602811462e-01 4.188731731321383434e-01 1.570742405234338834e-01
3.761530539177016658e-02 4.332586699857378654e-01 3.813634373707519565e-01 1.477625872517399908e-01
1.848843437132732456e-02 3.816107997481279490e-01 3.856590383575717595e-01 2.142417275229729079e-01
2.525198326248278072e-02 4.614564296266429611e-01 4.028159076585259291e-01 1.104756794523483326e-01
3.478033526669357944e-02 4.115192242275139134e-01 3.768551360736265288e-01 1.768453044321661172e-01
6.299525825359110487e-02 3.815652231086290591e-01 3.643805439073661834e-01 1.910589747304136943e-01
4.065298063327741490e-02 4.326143504699447861e-01 2.901000417459315694e-01 2.366326271508461809e-01
1.169108940743393901e-02 3.450733178580543403e-01 4.350902891934810834e-01 2.081453035410307240e-01
3.194733641781528216e-02 3.674788191454708142e-01 4.276263507332403457e-01 1.729474937034735649e-01
2.335702075283222628e-02 4.171163839274643070e-01 3.777977327344291814e-01 1.817288625852742923e-01
2.703663034455830796e-02 3.953889457131999352e-01 3.801560837269161164e-01 1.974183402153256439e-01
4.605295682823914993e-02 4.053722459243318532e-01 3.879836460566220002e-01 1.605911511908070244e-01
3.762787608860506533e-02 4.266809326876276898e-01 3.574477425722583090e-01 1.782434486515089844e-01
4.748820536844557821e-02 3.594050467387112646e-01 3.922503760718846766e-01 2.008563718209585014e-01
3.323034335421277963e-02 4.639860784419779782e-01 3.823250711776437494e-01 1.204585070261655760e-01
4.207420946472590489e-02 4.032967403003662743e-01 4.154734894581788018e-01 1.391555607767290259e-01
2.116959005407311606e-02 4.443312727020697350e-01 3.591182234085690816e-01 1.753809138352880326e-01
3.663122542454425729e-02 4.080100573775821693e-01 3.983614213261189030e-01 1.569972958717547329e-01
1.909559054602192121e-02 4.170660799616668912e-01 4.065349039228098871e-01 1.573034255695012207e-01
3.806325272778994517e-02 4.520617658892172042e-01 3.686582297126684282e-01 1.412167516703244086e-01
2.133922974515251383e-02 4.457399287456006443e-01 3.692716441032006802e-01 1.636491974060461652e-01
1.866162036302222715e-02 4.209825853051342159e-01 3.683564366092656472e-01 1.919993577225777848e-01
4.841251779236253883e-02 4.228486792263639882e-01 3.651843819947016012e-01 1.635544209865718857e-01
2.531425995396357695e-02 4.166452168573148152e-01 4.111485326576874155e-01 1.468919905310341889e-01
2.180931495828413585e-02 3.915906268959421510e-01 4.112680634127166002e-01 1.753319947330571615e-01
3.208116920115987314e-02 3.746299728925210903e-01 4.184503162027463641e-01 1.748385417035725753e-01
2.987208530223020922e-02 4.196988097116159944e-01 3.836182144977524078e-01 1.668108904884015031e-01
3.088063799585115399e-02 4.048929049027485960e-01 3.946815951543442003e-01 1.695448619470561469e-01
3.653314126590408162e-02 3.983405224798810540e-01 3.618943723980702076e-01 2.032319638561445596e-01
3.216989065817599247e-02 4.526840706777655043e-01 3.466401680824755527e-01 1.685058705815828950e-01
